id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
425	better mechanical performance	0.8523	-0.0883	1	98	110	10	2015.8
426	better outcome	-0.6637	-0.08	5	186	217	12	2017.4167
427	better tensile strength	0.8799	-0.0989	1	136	171	12	2015.3333
428	better thermal stability	1.0373	-0.0766	1	258	375	27	2015.7778
429	beverage	-0.7037	-0.3694	7	465	979	47	2016.0426
430	bf pla	1.147	-0.1698	1	88	125	10	2016.5
431	bf pla composite	1.1518	-0.1747	1	107	171	14	2016.1429
432	bfgf	-0.4714	0.0953	5	196	264	14	2014.4286
433	bilayer film	0.7655	-0.1156	1	92	136	16	2018
434	biliary tract disease	-1.3358	-0.0578	2	161	307	14	2016.9286
435	binary blend	1.1838	-0.0436	1	528	1166	76	2015.9211
436	bind	-0.6298	0.2007	3	772	1541	86	2015.8837
437	binding	-0.5849	0.1672	3	1372	3819	238	2015.3782
438	binding site	-0.5267	0.157	3	344	530	38	2015.4474
439	bio composite	0.9796	-0.1744	1	453	897	85	2016.5176
440	bio nanocomposite	1.0911	-0.1054	1	227	333	24	2017.0417
441	bioabsorbable implant	-0.7114	-0.1227	2	103	144	10	2015.4
442	bioabsorbable screw	-0.9021	-0.1848	2	128	271	15	2014.2667
443	bioactive scaffold	-0.2484	0.0924	5	214	288	21	2016.5238
444	bioavailability	-0.4431	0.249	4	911	2114	130	2016.3462
445	biobased material	0.7706	-0.1454	1	179	229	24	2016.0833
446	biobased poly	1.1391	-0.0774	1	274	450	25	2017.48
447	biobased polymer	0.906	-0.033	1	353	498	38	2015.8947
448	biocatalyst	0.0546	0.0312	3	175	307	32	2016.3438
449	biochemical	-0.434	-0.0097	3	192	232	15	2016
450	biochemical analysis	-0.6681	0.0334	3	190	239	15	2014.6
451	biochemical characterization	-0.6196	0.0677	3	116	183	13	2016.3846
452	biochemical parameter	-0.8505	-0.0961	2	281	378	17	2017.4706
453	biocompatible scaffold	-0.223	0.0753	5	166	211	18	2017
454	biocomposite	0.9337	-0.1664	1	1573	6525	564	2016.4078
455	biocomposite film	0.8714	-0.1145	1	243	385	33	2017.3636
456	biodegradable blend	1.1447	-0.1211	1	302	531	39	2016.0769
457	biodegradable composite	0.9293	-0.1639	1	595	1243	114	2016.3158
458	biodegradable composite material	0.7987	-0.2007	1	78	99	11	2017.5455
459	biodegradable copolymer	0.074	0.2678	4	258	314	19	2013
460	biodegradable microsphere	-0.2544	0.2175	4	161	197	16	2013.0625
461	biodegradable nanocomposite	0.9578	-0.112	1	251	397	32	2015
462	biodegradable nanoparticle	-0.4531	0.2855	4	387	598	33	2014.3636
463	biodegradable packaging	0.5635	-0.1286	1	114	164	18	2016.9444
464	biodegradable packaging material	0.7515	-0.1004	1	138	184	19	2016.4737
465	biodegradable poly l lactic acid	-0.6393	-0.0011	2	126	150	11	2015.6364
466	biodegradable polylactide poly	0.9542	-0.0447	1	155	219	15	2014.8
467	biodegradable polymer blend	1.1057	-0.1056	1	315	576	47	2016.1915
468	biodegradable polymer composite	0.8809	-0.1509	1	186	254	21	2016.8095
469	biodegradable polymeric nanoparticle	-0.4246	0.3071	4	197	254	16	2015.125
470	biodegradable polyurethane	0.7369	0.116	6	170	238	14	2014.2857
471	biodegradable product	0.694	-0.1956	1	121	144	13	2015.6923
472	biodegradable triblock copolymer	0.1529	0.2806	4	132	163	11	2015.6364
473	biodegradation study	0.7968	-0.1278	1	131	186	17	2014.8824
474	biodistribution	-0.5331	0.2998	4	531	1100	58	2015.2414
475	biodistribution study	-0.4053	0.314	4	295	442	23	2014.6957
476	bioimaging	-0.1771	0.2985	4	156	200	20	2015.6
477	biological characteristic	-0.6706	0.0679	5	287	377	24	2016.0833
478	biological effect	-0.4719	0.1215	5	264	338	20	2015.7
479	biological function	-0.6955	0.1932	3	510	864	46	2016.6522
480	biological performance	-0.2256	0.0176	5	275	377	31	2015.1613
481	biological process	-0.3139	0.0552	3	212	263	17	2016.3529
482	biological sample	-0.3225	-0.0222	3	89	111	13	2016
483	biomarker	-1.0426	-0.0593	2	1338	4110	175	2015.9886
484	biomechanical evaluation	-0.6264	-0.0637	5	111	150	12	2016.0833
485	biomechanical property	-0.4	0.016	5	269	415	30	2015.3667
486	biomimetic scaffold	-0.1341	0.046	5	268	414	27	2017.1852
487	biomineralization	0.0218	0.0203	5	223	348	29	2015.6207
488	bionanocomposite	0.9487	-0.0974	1	689	1469	114	2016.4298
489	bionanocomposite film	0.9606	-0.1029	1	224	381	27	2016.7037
490	biopolyester	0.8846	-0.0608	1	261	385	35	2015.6571
491	biopolymer blend	1.02	-0.114	1	198	305	25	2017
492	biopolymer composite	1.0465	-0.2001	1	134	190	18	2017.3333
493	biopolymer nanocomposite	1.0814	-0.1052	1	153	213	19	2014.7368
494	biopsy	-1.0711	-0.0244	2	984	2453	110	2016.5273
495	biorefinery	0.2411	-0.159	1	82	113	15	2016.4
496	bioresorbable scaffold	-0.7304	-0.1102	2	202	319	21	2016.4286
497	bioresorbable vascular scaffold	-0.9055	-0.1006	2	122	198	13	2017.2308
498	biosafety	-0.3992	0.1429	5	275	345	18	2017.2222
499	biosynthesis	-0.3739	0.0423	3	493	1080	71	2015.1831
500	biotin	-0.2547	0.291	4	222	327	23	2013.7826
501	birefringence	0.7971	0.0485	1	171	316	32	2014.7188
502	birth	-1.0154	-0.1062	2	322	501	23	2016.8696
503	bis	0.5681	0.1737	6	434	783	48	2015.25
504	bisphenol	0.9584	-0.0243	1	186	267	21	2014.4762
505	bla	-0.7706	-0.3265	7	171	250	14	2015.7857
506	bladder	-0.7224	0.1225	5	272	375	19	2014.5789
507	blank control group	-0.7058	0.1033	5	240	364	16	2014.3125
508	blank micelle	-0.1045	0.3425	4	192	265	13	2016.2308
509	bleeding	-1.2092	-0.0823	2	528	1226	52	2015.4615
510	blend	1.0236	-0.0428	1	3424	36018	2649	2015.9928
511	blend component	1.1498	-0.0503	1	365	576	39	2015.7692
512	blend composite	1.1025	-0.098	1	254	449	29	2016.8276
513	blend composition	1.0689	-0.044	1	622	1278	91	2015.7692
514	blend fiber	0.9228	-0.024	1	235	372	33	2014.9697
515	blend film	0.9217	-0.0336	1	600	1497	126	2015.7381
516	blend interface	1.1748	-0.0696	1	196	245	13	2017
517	blend matrix	1.164	-0.1025	1	231	327	20	2015.85
518	blend morphology	1.1892	-0.0734	1	398	770	49	2016.0612
519	blend nanocomposite	1.209	-0.0909	1	318	593	36	2016
520	blend ratio	0.8013	-0.0125	1	552	926	68	2015.4559
521	blend sample	1.1156	-0.0235	1	321	534	40	2016.2
522	blend system	1.1724	-0.0637	1	563	1119	73	2015.3973
523	blending	1.0375	-0.0425	1	1533	5117	333	2016.036
524	blending method	1.1723	-0.0763	1	270	401	29	2015.8621
525	blending process	1.1869	-0.0849	1	203	321	23	2017.6957
526	blending ratio	0.8858	-0.0144	1	333	523	40	2016.125
527	blends increase	1.2301	-0.0425	1	192	283	16	2016.125
528	block composition	0.6058	0.2532	6	143	193	11	2015.0909
529	block copolymer	0.4681	0.2055	6	1930	7878	546	2014.9304
530	block copolymer micelle	0.1056	0.3249	4	295	549	34	2014.7941
531	block length	0.7071	0.1868	6	568	1217	75	2015.4667
532	block poly	0.1896	0.2438	4	1354	4112	249	2015.1767
533	block polylactide	0.2177	0.2746	4	333	482	31	2015.2581
534	block polymer	0.3794	0.2363	6	397	623	42	2014.9286
535	block ratio	0.3359	0.2061	4	166	203	13	2015.0769
536	block structure	0.7908	0.2071	6	162	277	17	2014.5882
537	blockade	-0.792	0.1066	3	410	637	35	2014.0286
538	blood	-0.7893	-0.0174	2	1655	4006	213	2015.0282
539	blood brain barrier	-0.6247	0.2773	4	419	780	37	2015.4865
540	blood circulation	-0.336	0.2939	4	429	706	37	2015.1622
541	blood circulation time	-0.3072	0.368	4	264	418	20	2015.75
542	blood coagulation	-0.4759	0.0408	3	139	163	10	2014.4
543	blood culture	-1.1365	-0.0841	2	235	401	18	2015.7778
544	blood flow	-0.9431	-0.1827	7	497	886	45	2016.5556
545	blood glucose	-1.148	-0.2935	7	633	1508	57	2016.3684
546	blood glucose concentration	-0.9412	-0.4124	7	217	389	17	2016.0588
547	blood glucose level	-0.9747	-0.1479	7	340	506	20	2015.55
548	blood lactate	-1.1018	-0.4658	7	362	1074	41	2016.3659
549	blood lactate concentration	-1.0908	-0.4938	7	194	405	19	2015.6842
550	blood lipid	-1.1857	-0.2655	2	241	368	12	2016.4167
551	blood loss	-1.2877	-0.1282	2	350	898	41	2016.0488
552	blood marker	-1.0268	-0.4158	7	247	483	18	2016.1111
553	blood plasma	-0.4968	0.1226	3	239	301	21	2015.2857
554	blood pressure	-1.1297	-0.2689	7	760	2093	88	2016.4318
555	blood sample	-1.0826	-0.2774	7	1039	3466	140	2016.0214
556	blood supply	-0.9242	0.012	2	232	330	17	2017.0588
557	blood urea nitrogen	-1.2047	-0.1546	2	251	374	12	2017.0833
558	blood vessel	-0.4895	0.0929	5	851	1706	102	2015.7255
559	bloodstream	-0.4661	0.2174	4	156	184	13	2014.7692
560	blown film	1.1589	-0.1279	1	232	442	28	2016.9286
561	blue staining	-0.3627	0.1308	5	277	396	21	2014.5238
562	bmi	-1.134	-0.2182	2	877	2515	92	2016.337
563	bmp	-0.3741	0.1043	5	602	1643	88	2015.4659
564	bmp2	-0.3602	0.0681	5	232	437	22	2015.9545
565	bms	-0.6799	-0.0047	2	158	280	18	2014.8889
566	bmsc	-0.3113	0.0775	5	576	1515	76	2016.0921
567	bmscs	-0.2887	0.0699	5	393	852	43	2015.8837
568	bnoh	0.6785	0.2987	6	258	802	39	2016.5128
569	body composition	-1.102	-0.3878	7	479	1857	68	2016.5735
570	body mass	-1.0721	-0.4287	7	646	2492	99	2016.0505
571	body mass index	-1.226	-0.1813	2	844	2256	81	2016.5309
572	body weight	-0.9323	-0.1388	7	919	1993	82	2015.4878
573	bolus	-0.8901	-0.3354	7	281	450	23	2016.1304
574	bone	-0.2369	-0.0045	5	1776	7557	529	2015.7656
575	bone cell	-0.3345	0.0208	5	184	250	16	2015.6875
576	bone defect	-0.3934	0.0322	5	842	3023	174	2015.9138
577	bone defect repair	-0.3865	0.0601	5	228	383	23	2017
578	bone formation	-0.3833	0.0471	5	762	2322	128	2015.0312
579	bone graft	-0.4507	-0.0234	5	409	799	48	2016.1875
580	bone graft substitute	-0.2893	0.0091	5	216	329	22	2013.9545
581	bone growth	-0.3009	0.0338	5	204	294	21	2015.5714
582	bone healing	-0.5293	-0.0177	5	400	797	46	2016.2174
583	bone implant	-0.1068	0.0181	5	286	390	31	2017.2258
584	bone marrow	-0.5312	0.0946	5	832	1943	98	2015.1327
585	bone marrow mesenchymal stem cell	-0.3713	0.0976	5	367	718	42	2015.7381
586	bone marrow stem cell	-0.3225	0.0383	5	236	349	20	2015.3
587	bone marrow stromal cell	-0.2994	0.0668	5	395	754	44	2015.2955
588	bone mineral density	-0.6086	-0.0176	5	242	323	16	2015.625
589	bone morphogenetic protein	-0.4284	0.0889	5	478	1342	68	2015.0588
590	bone regeneration	-0.232	0.0458	5	1114	4306	292	2016.2911
591	bone repair	-0.1114	0.0293	5	557	1119	78	2015.4359
592	bone replacement	0.0756	-0.0275	5	120	137	11	2017.1818
593	bone sialoprotein	-0.4131	0.0424	5	169	265	11	2015
594	bone substitute	-0.1696	0.0053	5	365	662	52	2015
595	bone tissue	-0.2636	0.0238	5	645	1582	108	2016.3519
596	bone tissue engineering	-0.0621	0.0409	5	1103	3979	303	2015.9274
597	bone tissue engineering application	0.0473	0.0348	5	555	1186	86	2015.7093
598	bone tissue engineering scaffold	0.0839	-0.0076	5	176	240	21	2017.0476
599	bone tissue regeneration	-0.1495	0.0517	5	436	902	67	2016.3582
600	bottle	0.4036	-0.1542	1	251	359	40	2015.75
601	bout	-1.0742	-0.4319	7	507	1812	70	2016.4714
602	box behnken design	-0.0724	0.1526	4	103	117	11	2016.3636
603	bpm	-0.8782	-0.3829	7	183	250	11	2017.0909
604	bpo	0.9335	-0.0164	1	121	157	12	2016.0833
605	brain	-0.6986	0.1704	4	1041	2661	146	2015.911
606	brain tissue	-0.724	0.2151	4	213	309	18	2016.2778
607	brain tumor	-0.7831	0.2992	4	233	346	15	2015.7333
608	branched chain	-1.0181	-0.3259	7	157	232	10	2015.4
609	branched pla	1.1377	0.0244	1	158	211	14	2014.8571
610	branched poly	0.811	0.0682	1	315	495	35	2014.8571
611	branched polymer	0.9056	-0.0195	1	120	144	10	2015.3
612	branched structure	1.0086	0.06	1	291	454	28	2014.9643
613	branching	0.8931	0.0346	1	522	858	54	2015.9074
614	brazil	-0.6139	-0.1109	3	251	317	24	2016
615	break	1.06	-0.0847	1	2581	19711	1290	2016.3
616	break increase	1.0239	-0.072	1	156	206	14	2016.2857
617	break value	1.0163	-0.0823	1	211	342	24	2016.0417
618	breast	-0.5604	0.0734	4	310	390	22	2015.8182
619	breast cancer	-0.7322	0.2799	4	984	2748	119	2016.1429
620	breast cancer cell	-0.4319	0.3279	4	667	1472	72	2015.625
621	breast cancer cell line	-0.4598	0.3569	4	335	511	23	2016.2174
622	breast cancer patient	-1.0865	0.1356	2	227	420	19	2017.2105
623	breast cancer therapy	-0.5767	0.3536	4	252	377	17	2015.6471
624	breath	-0.7154	-0.2391	7	160	195	11	2016.0909
625	brittle	1.1302	-0.1063	1	411	754	49	2016.102
626	brittle behavior	0.9973	-0.0852	1	142	186	15	2017.1333
627	brittle fracture	1.2256	-0.0953	1	292	542	34	2014.8824
628	brittle nature	1.0109	-0.0739	1	186	238	20	2017.7
629	brittleness	1.0602	-0.0663	1	1054	2754	181	2016.3536
630	brj	-1.13	-0.5016	7	144	300	13	2017.9231
631	bromo	0.1812	0.2482	6	176	213	11	2015.2727
632	bronchoalveolar lavage fluid	-0.7904	0.1255	3	196	325	16	2014.5625
633	broth	-0.1609	0.0026	3	250	429	37	2015.5405
634	brush	0.4045	0.1966	6	413	741	63	2016.4603
635	buckling	0.679	-0.1515	1	88	112	13	2016.1538
636	build orientation	0.497	-0.2136	1	92	148	13	2018.9231
637	bulk polymerization	0.8237	0.1328	6	224	371	25	2015.28
638	bulk ring	0.8471	0.1666	6	143	225	14	2014.5
639	bun	-1.0788	-0.1663	2	279	389	14	2016.7857
640	burden	-0.5849	-0.0724	2	621	1031	59	2016.0339
641	burn	-0.661	-0.0847	2	301	440	26	2016.5769
642	burst effect	-0.165	0.2565	4	295	419	32	2014.9062
643	burst pressure	-0.0869	-0.0059	5	83	133	12	2015
644	butadiene	0.678	0.1444	6	167	238	16	2015.1875
645	butadiene styrene	0.5582	-0.1783	1	317	590	56	2017.9286
646	butanediol	0.8476	0.0993	6	360	675	43	2014.0465
647	butyl	0.8613	0.0656	6	413	639	44	2015.4545
648	butyl acrylate	0.8262	0.1033	6	291	574	38	2014.3421
649	butylene	1.0031	-0.0494	1	803	1929	134	2016.0597
650	butylene adipate	0.8987	-0.0029	1	343	620	45	2015.5333
651	butylene adipate co butylene terephthalate	0.9611	-0.1037	1	161	228	14	2017.2857
652	butylene adipate co terephthalate	1.0474	-0.1117	1	942	2911	196	2017.102
653	butylene carbonate	1.0506	-0.0055	1	96	123	11	2017.0909
654	butylene succinate	0.9757	-0.0701	1	896	2470	185	2016.0324
655	butylene succinate co adipate	0.7707	-0.0643	1	219	335	21	2016.5238
656	butylene terephthalate	0.8851	0.0147	1	270	419	32	2015.7812
657	butyrolactone	0.641	0.2903	6	186	427	23	2014.5652
658	bvs	-0.782	-0.1044	2	164	296	21	2017.3333
659	c albican	-0.3431	0.0655	3	130	148	13	2016.9231
660	c increase	0.8219	-0.0547	1	117	153	11	2017.5455
661	c min	1.282	0.0336	1	372	904	53	2015.3585
662	c o	1.1252	-0.1808	1	83	117	11	2015.8182
663	c reactive protein	-1.2507	-0.1494	2	799	2151	73	2015.4384
664	c terminal region	-0.6146	0.1108	3	163	254	15	2012.9333
665	c30b	1.1949	-0.1153	1	293	597	38	2016.2105
666	c57bl	-0.7105	0.181	3	370	572	27	2015.3704
667	c6 cell	-0.3617	0.3726	4	160	238	12	2014.5833
668	ca2	-0.3818	0.0662	3	420	648	47	2015.5532
669	cad	-0.6795	-0.1419	2	648	1209	69	2015.8841
670	cad model	0.2947	-0.2138	1	71	101	13	2018.3846
671	caf	-1.0808	-0.466	7	411	1660	73	2015.7534
672	caffeine	-1.0677	-0.4404	7	570	2379	105	2015.6857
673	caffeine ingestion	-1.0967	-0.4885	7	237	603	25	2014.52
674	caffeine supplementation	-1.1408	-0.4406	7	157	264	11	2015.8182
675	calcification	-0.7629	0.0185	5	326	497	21	2014.381
676	calcium content	-0.4082	0.1128	5	170	275	13	2016.1538
677	calcium deposition	-0.2156	0.0635	5	271	540	28	2017.5357
678	calcium hydroxylapatite	-0.9691	-0.1384	2	90	120	10	2013.7
679	calculated value	0.5212	0.2171	6	111	171	12	2014.9167
680	california	-0.7341	-0.1463	2	130	180	11	2015.7273
681	calvarial defect	-0.3222	0.047	5	214	416	24	2016.5
682	camptothecin	-0.1881	0.3528	4	225	376	22	2014.6818
683	canada	-0.5363	-0.1708	2	175	230	19	2015.3684
684	cancellous bone	-0.1368	-0.0317	5	265	415	30	2015.1667
685	cancer	-0.7004	0.247	4	1810	6923	326	2015.9785
686	cancer cell	-0.4681	0.3291	4	1288	4743	239	2015.728
687	cancer cell line	-0.4812	0.3264	4	548	974	52	2015.7692
688	cancer chemotherapy	-0.3132	0.3807	4	361	641	29	2014.9655
689	cancer immunotherapy	-0.498	0.2822	4	174	279	13	2018.4615
690	cancer patient	-1.002	0.1478	2	556	1022	44	2015.9318
691	cancer therapy	-0.3835	0.3615	4	1019	3524	173	2016.0173
692	cancer treatment	-0.4093	0.3521	4	809	2190	111	2016.2973
693	capillary rheometer	1.1649	-0.109	1	177	336	27	2013.8889
694	capital medical university	-1.2056	-0.1128	2	237	342	11	2017.6364
695	caprolactone co lactide	0.8576	0.1165	6	95	141	10	2017.3
696	capsule	-0.704	-0.1435	7	869	1620	110	2015.6273
697	carbohydrate	-0.9461	-0.3958	7	761	2766	122	2015.5902
698	carbohydrate ingestion	-1.0576	-0.4385	7	195	375	16	2013.6875
699	carbohydrate mouth rinse	-1.05	-0.519	7	180	448	20	2016.4
700	carbohydrate mouth rinsing	-1.0508	-0.5088	7	153	300	12	2016.75
701	carbohydrate solution	-0.9724	-0.4789	7	147	288	13	2014.5385
702	carbon black	0.8278	-0.1136	1	228	305	28	2017.3571
703	carbon fiber	0.7208	-0.1791	1	390	696	72	2017.5833
704	carbon nanofiller	0.8921	-0.1233	1	106	152	11	2017.7273
705	carbon nanotube	0.8642	-0.0552	1	1416	4510	349	2016.1948
706	carbon source	0.4011	-0.085	3	328	593	58	2016.1897
707	carboxyl end group	0.7995	0.1232	6	151	223	19	2015.4211
708	carcinoembryonic antigen	-1.22	0.1076	2	237	395	14	2018.2143
709	carcinogenesis	-0.8422	0.2256	3	202	260	14	2014.0714
710	carcinoma	-0.9196	0.1816	2	1017	2691	128	2015.5469
711	cardanol	0.8751	-0.0496	1	115	183	15	2016.8667
712	cardiac death	-1.1999	-0.0957	2	313	586	21	2014.1429
713	cardiac function	-1.1616	-0.0391	2	267	342	12	2016.25
714	cardiac tissue engineering	-0.3692	0.0698	5	108	157	13	2016.6923
715	cardiomyocyte	-0.5446	0.0975	5	305	467	31	2015.2258
716	cardiovascular disease	-1.1252	-0.0844	2	960	2895	119	2015.3109
717	cardiovascular event	-1.2564	-0.0903	2	436	899	30	2015.1
718	cardiovascular risk	-1.2797	-0.1245	2	268	494	18	2013.1667
719	care	-0.8173	-0.1181	2	835	1814	101	2016.3069
720	cargo	-0.3838	0.2994	4	447	681	42	2016.4286
721	carrier material	-0.1397	0.2384	4	322	436	30	2015.0333
722	cartilage	-0.404	0.0529	5	694	2098	122	2015.4918
723	cartilage defect	-0.4701	0.0608	5	247	477	25	2016.32
724	cartilage regeneration	-0.3605	0.0623	5	268	530	30	2015.8667
725	cartilage repair	-0.3128	0.0708	5	282	542	27	2016.1111
726	cartilage tissue	-0.3654	0.0554	5	234	432	25	2015.64
727	cartilage tissue engineering	-0.2646	0.0754	5	311	679	42	2014.6667
728	cascade	-0.8293	0.094	3	480	748	38	2014.7895
729	case control study	-1.1793	-0.0889	2	311	553	25	2016.16
730	case report	-1.0838	-0.0498	2	497	1018	62	2014.4194
731	case series	-0.9916	-0.1596	2	281	552	25	2015.16
732	case study	-0.2255	-0.1908	2	562	938	91	2016.0769
733	casein	-0.0825	-0.1923	7	223	311	19	2016.6316
734	caspase	-0.6814	0.2659	4	596	1169	53	2015.0755
735	cassava starch	0.884	-0.1196	1	237	397	30	2017
736	casting method	0.8145	-0.0478	1	303	499	48	2016.5625
737	cat	-0.5709	-0.0687	3	353	508	28	2016.7857
738	catalase	-0.6811	-0.0151	3	248	358	18	2017.5556
739	catalonia	-0.6356	-0.2618	2	82	101	10	2017.2
740	catalysis	0.5726	0.1965	6	612	1358	108	2015.9907
741	catalyst	0.6932	0.1661	6	1882	9792	722	2015.2548
742	catalyst amount	0.7941	0.1337	6	101	142	10	2015
743	catalyst concentration	0.7245	0.2139	6	202	403	24	2015.5417
744	catalyst system	0.7316	0.1928	6	248	438	30	2014.4
745	catalytic activity	0.2871	0.2003	6	668	1883	134	2015.9104
746	catalytic behavior	0.7292	0.2752	6	120	189	11	2016.5455
747	catalytic effect	1.0839	-0.1247	1	149	206	17	2015.2353
748	catalytic efficiency	0.2113	0.1057	3	163	218	16	2016.9375
749	catalytic performance	0.5115	0.2134	6	159	249	21	2017.4762
750	catalytic site	-0.4321	0.1406	3	135	197	14	2015.6429
751	catalytic system	0.6558	0.1915	6	281	496	40	2015.875
752	catenin	-0.8505	0.2245	3	268	400	18	2015.5556
753	catheter	-0.7932	-0.1198	2	415	629	40	2015.575
754	cationic polymerization	0.7175	0.1859	6	88	143	11	2015.6364
755	causative agent	-0.8243	0.0264	3	272	442	23	2014.7391
756	cause	-0.685	-0.0432	2	1552	3830	201	2016.2338
757	caution	-0.391	-0.135	2	260	305	19	2015.0526
758	cavitation	1.0292	-0.0575	1	516	1069	68	2015.8824
759	cck	-0.3443	0.1549	5	531	812	39	2017.1538
760	cct	0.8131	-0.1835	1	168	339	17	2015.4706
761	cd31	-0.7428	0.1376	5	198	275	12	2016.75
762	cd34	-0.694	0.173	5	206	279	14	2015.8571
763	cd4	-1.0807	0.1043	2	345	584	22	2014.7727
764	cd44	-0.5719	0.2306	5	211	264	12	2016.1667
765	cdna	-0.6661	0.0964	3	254	389	23	2014.4348
766	cea	-1.1608	0.1135	2	264	438	17	2017.7059
767	cell activity	-0.3966	0.0712	5	191	234	17	2014.2353
768	cell adherence	-0.2312	0.1001	5	130	180	13	2016.5385
769	cell apoptosis	-0.6767	0.3058	4	650	1460	63	2016.4603
770	cell attachment	-0.1056	0.0502	5	942	2228	195	2015.4154
771	cell behavior	-0.178	0.0727	5	336	553	51	2016.4118
772	cell counting kit	-0.5776	0.171	5	252	338	15	2017.2667
773	cell culture result	0.5387	0.0164	5	158	203	20	2015.35
774	cell cycle	-0.6349	0.2562	3	514	959	51	2016.7255
775	cell cycle arrest	-0.6704	0.3217	4	377	609	25	2017.68
776	cell cytotoxicity	-0.3397	0.2508	4	250	307	15	2015.5333
777	cell death	-0.5805	0.2001	3	851	1669	87	2015.8966
778	cell density	0.7566	-0.035	1	687	1516	99	2015.3737
779	cell diameter	0.9728	-0.0479	1	160	216	15	2017.4
780	cell differentiation	-0.5411	0.1062	5	481	857	50	2014.2
781	cell distribution	-0.2432	0.052	5	247	346	24	2014.5833
782	cell fate	-0.37	0.0907	5	238	340	25	2015.16
783	cell free supernatant	-0.0124	-0.0496	3	61	119	11	2015
784	cell infiltration	-0.3621	0.0641	5	358	595	42	2014.7381
785	cell ingrowth	-0.1287	-0.0038	5	129	159	13	2016
786	cell line	-0.4616	0.2386	4	1839	6242	362	2015.6878
787	cell lysate	-0.9009	0.1863	3	237	310	14	2014.5714
788	cell membrane	-0.419	0.2107	4	476	741	52	2015.3462
789	cell migration	-0.6623	0.1868	3	682	1407	74	2015.7027
790	cell monolayer	-0.6462	0.1982	3	175	223	18	2014.8333
791	cell nucleation	1.1581	-0.0277	1	157	293	19	2015.6842
792	cell number	-0.5176	0.0672	5	414	587	36	2014.6111
793	cell penetrating peptide	-0.4153	0.3295	4	208	324	16	2016.75
794	cell proliferation	-0.3762	0.1322	5	1949	6737	431	2015.9188
795	cell proliferation assay	-0.4116	0.1702	5	276	350	21	2016.7619
796	cell seeding	-0.404	0.0921	5	231	366	26	2013.7308
797	cell size	1.0684	-0.0767	1	448	1054	79	2016.0633
798	cell structure	1.0175	-0.0584	1	382	841	66	2016.6061
799	cell surface	-0.5967	0.2178	3	305	438	25	2015.92
800	cell survival	-0.4963	0.1357	5	371	576	31	2015.4194
801	cell suspension	-0.4962	0.0313	5	196	233	18	2014.7778
802	cell therapy	-0.7287	0.1052	5	371	587	28	2016.1071
803	cell transplantation	-0.6598	0.0845	5	345	555	34	2015.7059
